segment_id,points,mean_PRICE_ln,id,mean_chislennost_naseleniya_092025,mean_srednmes_zarplata,mean_temp_prirosta_percent,mean_house_point_count,mean_area_km2,mean_density_hp_per_km2
RKZ33-S1255,405,16.617663727550898,KZ33,68963.90000000002,336557.2999999999,-1.3709999918937683,5129.0,240135.44620165735,0.021358779310293265
RKZ71-S276,405,17.611626449401417,KZ71,320298.0,506373.6666666667,4.891999927163126,83901.0,1819.4872380352292,46.11244214639304
RKZ59-S1272,405,16.65117171283382,KZ59,36903.57142857143,302337.0,-1.8849999955190075,5105.0,280504.4952349849,0.018199351834712774
RKZ10-S1150,405,16.474226324106702,KZ10,49833.333333333336,349858.1666666665,-1.795750438789427,8900.0,426717.4764275517,0.02085689124924098
RKZ39-S552,405,17.086366655451172,KZ39,41135.54999999999,326000.0499999999,-1.562000011838972,35451.0,506678.7579654623,0.06996740921674183
RKZ15-S750,404,16.284288560629935,KZ15,73385.69230769228,351445.76923076913,-1.4115384358626142,27347.0,687637.4113374825,0.03976950577312101
RKZ75-S108,404,17.92751792398765,KZ75,265156.2222222222,449734.5555555556,1.9988888944519898,99477.0,1326.1170511370506,75.01374023862046
RKZ71-S1395,403,17.076353908723846,KZ71,320298.0,506373.66666666674,4.891999927163125,83901.0,1819.4872380352294,46.11244214639306
RKZ39-S516,402,16.560227190925602,KZ39,41135.54999999999,326000.04999999993,-1.5620000118389719,35451.0,506678.75796546234,0.06996740921674184
RKZ75-S171,401,17.467375194187916,KZ75,265156.2222222222,449734.5555555557,1.9988888944519896,99477.0,1326.1170511370503,75.01374023862044
RKZ71-S309,401,17.300592275052878,KZ71,320298.0,506373.66666666674,4.891999927163125,83901.0,1819.4872380352292,46.11244214639305
RKZ75-S161,400,18.322645475334685,KZ75,265156.2222222222,449734.5555555557,1.9988888944519898,99477.0,1326.1170511370503,75.01374023862044
RKZ75-S1497,399,17.117606091900733,KZ75,265156.2222222222,449734.5555555556,1.9988888944519898,99477.0,1326.1170511370506,75.01374023862046
RKZ15-S1328,399,17.01070736995896,KZ15,73385.6923076923,351445.7692307692,-1.4115384358626144,27347.0,687637.4113374824,0.039769505773121015
RKZ55-S958,399,16.779777803999163,KZ55,57466.46153846155,322668.3076923076,-1.743076894145746,15354.0,326237.77986872545,0.047063831804453435
RKZ71-S331,399,17.291914691440265,KZ71,320298.0,506373.6666666667,4.891999927163126,83901.0,1819.4872380352292,46.11244214639305
RKZ35-S652,399,16.859500550947747,KZ35,87089.3846153846,411027.15384615393,-1.3630769092303054,30946.0,551401.1615688812,0.05612247879919311
RKZ11-S873,398,16.46273222631339,KZ11,39407.75,331957.7000000001,-1.1775000073015693,15670.0,381477.3525627606,0.04107714362262692
RKZ23-S1345,398,17.491840189521742,KZ23,89241.625,479367.625,-0.6275000050663948,10814.0,257825.28019931822,0.04194313292955589
RKZ75-S16,397,16.83056615056508,KZ75,265156.2222222222,449734.5555555556,1.9988888944519896,99477.0,1326.1170511370506,75.01374023862046
RKZ23-S1117,397,16.973661438846253,KZ23,89241.625,479367.625,-0.6275000050663948,10814.0,257825.28019931822,0.04194313292955589
RKZ47-S799,397,17.73365131642002,KZ47,116436.8571428571,473486.2857142856,0.2742857124124254,18699.0,322714.5706815746,0.05794284392089157
RKZ15-S730,397,16.923471519511697,KZ15,73385.6923076923,351445.7692307692,-1.4115384358626144,27347.0,687637.4113374825,0.039769505773121015
RKZ15-S732,396,16.477258221092953,KZ15,73385.69230769228,351445.76923076913,-1.4115384358626142,27347.0,687637.4113374825,0.03976950577312101
RKZ11-S881,396,16.847115198617928,KZ11,39407.75,331957.7000000001,-1.1775000073015691,15670.0,381477.35256276064,0.04107714362262692
RKZ10-S1158,396,16.837382773424412,KZ10,49833.333333333336,349858.1666666665,-1.7957504387894272,8900.0,426717.4764275517,0.02085689124924098
RKZ63-S1076,395,17.029076455908225,KZ63,55431.92307692308,352771.4615384616,-1.8605384615384613,11466.0,223878.88109457787,0.05121519253598635
RKZ63-S1393,394,16.670925563771146,KZ63,55431.923076923085,352771.46153846156,-1.8605384615384613,11466.0,223878.88109457787,0.051215192535986345
RKZ71-S491,393,17.33045745561373,KZ71,320298.0,506373.66666666674,4.891999927163125,83901.0,1819.4872380352292,46.11244214639305
RKZ47-S828,393,16.711688465751966,KZ47,116436.85714285713,473486.2857142857,0.27428571241242544,18699.0,322714.57068157464,0.05794284392089156
RKZ39-S588,393,16.998285068397276,KZ39,41135.549999999996,326000.04999999993,-1.5620000118389723,35451.0,506678.75796546234,0.06996740921674184
RKZ71-S457,391,17.26247446544838,KZ71,320298.0,506373.66666666674,4.891999927163125,83901.0,1819.4872380352292,46.11244214639304
RKZ35-S660,390,16.912359267079793,KZ35,87089.38461538461,411027.1538461539,-1.3630769092303052,30946.0,551401.1615688812,0.056122478799193104
RKZ55-S916,389,16.72489376826747,KZ55,57466.46153846155,322668.3076923077,-1.743076894145746,15354.0,326237.7798687255,0.047063831804453435
RKZ47-S804,388,16.725904602382084,KZ47,116436.85714285712,473486.2857142857,0.27428571241242544,18699.0,322714.57068157464,0.057942843920891565
RKZ11-S874,388,16.230773613775646,KZ11,39407.75,331957.70000000007,-1.1775000073015693,15670.0,381477.3525627606,0.04107714362262692
RKZ79-S985,387,16.749109734588146,KZ79,256825.8,312770.39999999997,2.0420000791549677,15196.0,2131.4607012414285,7.129383146097593
RKZ35-S647,387,17.01150348805686,KZ35,87089.38461538462,411027.15384615393,-1.3630769092303052,30946.0,551401.1615688812,0.0561224787991931
RKZ75-S127,387,17.350082496591995,KZ75,265156.2222222222,449734.5555555556,1.9988888944519896,99477.0,1326.1170511370503,75.01374023862044
RKZ71-S479,387,16.854335472637267,KZ71,320298.0,506373.6666666667,4.891999927163125,83901.0,1819.4872380352292,46.11244214639304
RKZ75-S202,387,17.488267652673972,KZ75,265156.2222222222,449734.5555555556,1.9988888944519896,99477.0,1326.1170511370503,75.01374023862044
RKZ10-S1171,386,16.50246664961756,KZ10,49833.33333333333,349858.1666666666,-1.795750438789427,8900.0,426717.4764275517,0.02085689124924098
RKZ75-S180,385,17.37256739743495,KZ75,265156.2222222222,449734.5555555557,1.9988888944519894,99477.0,1326.1170511370503,75.01374023862044
